system:index,array,.geo
328,"[[0.01387470224145071, 1.2437108755111694, 19.99283218383789, 36.3267707824707, 472.0, 0.0, 2003.0], [-0.0026309622707545444, 1.2238824367523193, 19.99283218383789, 36.3267707824707, 474.0, 0.0, 2004.0], [7.009129886834664E-4, 1.2238824367523193, 19.99283218383789, 36.3267707824707, 482.0, 0.0, 2005.0], [0.010494970423761574, 1.2303537130355835, 19.99283218383789, 36.3267707824707, 477.0, 0.0, 2006.0], [0.013817737765237315, 1.2303537130355835, 19.99283218383789, 36.3267707824707, 497.0, 0.0, 2007.0], [0.004328619731870376, 1.2175418138504028, 19.99283218383789, 36.3267707824707, 484.0, 0.0, 2008.0], [-0.027907258571051807, 1.1819740533828735, 19.99283218383789, 36.3267707824707, 485.0, 0.0, 2009.0], [-0.013170678592246965, 1.1933878660202026, 19.99283218383789, 36.3267707824707, 489.0, 0.0, 2010.0], [0.014306050389767178, 1.2175418138504028, 19.99283218383789, 36.3267707824707, 440.0, 0.0, 2011.0], [0.023969440633159422, 1.2238824367523193, 19.99283218383789, 36.3267707824707, 472.0, 0.0, 2012.0], [0.03525191609378786, 1.2052326202392578, 19.99283218383789, 36.3267707824707, 505.0, 0.0, 2021.0], [-0.011524675618167723, 1.1551332473754883, 19.99283218383789, 36.3267707824707, 440.0, 0.0, 2022.0], [-0.014607060571679487, 1.1819740533828735, 19.99283218383789, 36.3267707824707, 484.0, 0.0, 2013.0], [-0.022297548844304016, 1.170960783958435, 19.99283218383789, 36.3267707824707, 487.0, 0.0, 2014.0], [-0.039905667771444, 1.1500298976898193, 19.99283218383789, 36.3267707824707, 452.0, 0.0, 2015.0], [0.018619835929808426, 1.2052326202392578, 19.99283218383789, 36.3267707824707, 488.0, 0.0, 2016.0], [-0.022960024115972866, 1.1603208780288696, 19.99283218383789, 36.3267707824707, 495.0, 0.0, 2017.0], [0.0020159185795067813, 1.1819740533828735, 19.99283218383789, 36.3267707824707, 461.0, 0.0, 2018.0], [-0.02660545596173347, 1.1500298976898193, 19.99283218383789, 36.3267707824707, 491.0, 0.0, 2019.0], [0.044229227540325766, 1.2175418138504028, 19.99283218383789, 36.3267707824707, 468.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[24.251154938168707,31.119483857217144]}"
333,"[[0.06318618932843223, 0.6131651997566223, 19.550539016723633, 1446.8931884765625, 178.0, 0.0, 2003.0], [0.04094224197092733, 0.5793669819831848, 19.550539016723633, 1446.8931884765625, 162.0, 0.0, 2004.0], [0.09655632226072308, 0.6233951449394226, 19.550539016723633, 1446.8931884765625, 198.0, 0.0, 2005.0], [0.1062256794015971, 0.6215102076530457, 19.550539016723633, 1446.8931884765625, 241.0, 0.0, 2006.0], [0.005275383932279443, 0.5090056657791138, 19.550539016723633, 1446.8931884765625, 201.0, 0.0, 2007.0], [-0.11563332980582897, 0.3765426576137543, 19.550539016723633, 1446.8931884765625, 192.0, 0.0, 2008.0], [-0.0863362556961364, 0.39425379037857056, 19.550539016723633, 1446.8931884765625, 184.0, 0.0, 2009.0], [-0.12322672741400442, 0.34580907225608826, 19.550539016723633, 1446.8931884765625, 241.0, 0.0, 2010.0], [-0.04397306021835129, 0.41350844502449036, 19.550539016723633, 1446.8931884765625, 231.0, 0.0, 2011.0], [-0.0333859587798625, 0.41254130005836487, 19.550539016723633, 1446.8931884765625, 203.0, 0.0, 2012.0], [-0.001452712855030125, 0.3403910994529724, 19.550539016723633, 1446.8931884765625, 175.0, 0.0, 2021.0], [0.029896701334641507, 0.36018621921539307, 19.550539016723633, 1446.8931884765625, 205.0, 0.0, 2022.0], [-0.05477047570410548, 0.3795708417892456, 19.550539016723633, 1446.8931884765625, 157.0, 0.0, 2013.0], [-0.007822198151167803, 0.41496482491493225, 19.550539016723633, 1446.8931884765625, 183.0, 0.0, 2014.0], [0.0677407908243236, 0.4789735674858093, 19.550539016723633, 1446.8931884765625, 151.0, 0.0, 2015.0], [-0.14415745300030225, 0.2555210292339325, 19.550539016723633, 1446.8931884765625, 191.0, 0.0, 2016.0], [-0.02337860384521473, 0.3647139370441437, 19.550539016723633, 1446.8931884765625, 186.0, 0.0, 2017.0], [0.10303248173939217, 0.47957077622413635, 19.550539016723633, 1446.8931884765625, 152.0, 0.0, 2018.0], [0.0898797866398946, 0.4548637866973877, 19.550539016723633, 1446.8931884765625, 161.0, 0.0, 2019.0], [0.03140119803779495, 0.38483095169067383, 19.550539016723633, 1446.8931884765625, 191.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-88.19207503345466,30.969338205634358]}"
334,"[[0.019899358485707896, 1.0095595121383667, 28.022029876708984, 31.501155853271484, 450.0, 0.0, 2003.0], [0.01626710445972912, 1.0095595121383667, 28.022029876708984, 31.501155853271484, 474.0, 0.0, 2004.0], [0.039639157285658255, 1.0365737676620483, 28.022029876708984, 31.501155853271484, 484.0, 0.0, 2005.0], [0.02560218971008843, 1.0261690616607666, 28.022029876708984, 31.501155853271484, 452.0, 0.0, 2006.0], [0.011899142451169187, 1.0160982608795166, 28.022029876708984, 31.501155853271484, 489.0, 0.0, 2007.0], [-0.0014908763100085487, 1.006340503692627, 28.022029876708984, 31.501155853271484, 451.0, 0.0, 2008.0], [-0.005133086556070365, 1.006340503692627, 28.022029876708984, 31.501155853271484, 451.0, 0.0, 2009.0], [-0.005546324587999862, 1.0095595121383667, 28.022029876708984, 31.501155853271484, 455.0, 0.0, 2010.0], [-0.02186096445437169, 0.996877133846283, 28.022029876708984, 31.501155853271484, 485.0, 0.0, 2011.0], [-0.031647271295810464, 0.9907230734825134, 28.022029876708984, 31.501155853271484, 467.0, 0.0, 2012.0], [0.014942335334332313, 1.0700328350067139, 28.022029876708984, 31.501155853271484, 504.0, 0.0, 2021.0], [0.02330562773038114, 1.0820283889770508, 28.022029876708984, 31.501155853271484, 416.0, 0.0, 2022.0], [-0.047247007748842496, 0.9787655472755432, 28.022029876708984, 31.501155853271484, 480.0, 0.0, 2013.0], [-0.07622590609528634, 0.9534189105033875, 28.022029876708984, 31.501155853271484, 497.0, 0.0, 2014.0], [-0.0771408960269353, 0.956136167049408, 28.022029876708984, 31.501155853271484, 451.0, 0.0, 2015.0], [0.01781083869470579, 1.054720163345337, 28.022029876708984, 31.501155853271484, 410.0, 0.0, 2016.0], [0.029481300110020703, 1.0700328350067139, 28.022029876708984, 31.501155853271484, 474.0, 0.0, 2017.0], [-0.03462426923599571, 1.0095595121383667, 28.022029876708984, 31.501155853271484, 417.0, 0.0, 2018.0], [0.018318052243305072, 1.0661340951919556, 28.022029876708984, 31.501155853271484, 408.0, 0.0, 2019.0], [0.08375149580622421, 1.135199785232544, 28.022029876708984, 31.501155853271484, 423.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[19.088662861613443,16.342723629859176]}"
337,"[[0.006987666655359215, 1.0261690616607666, 26.512182235717773, 15.944750785827637, 553.0, 0.0, 2003.0], [0.040308559389266474, 1.0584789514541626, 26.512182235717773, 15.944750785827637, 552.0, 0.0, 2004.0], [0.02296350480952225, 1.0401201248168945, 26.512182235717773, 15.944750785827637, 552.0, 0.0, 2005.0], [0.06588277401118914, 1.0820283889770508, 26.512182235717773, 15.944750785827637, 527.0, 0.0, 2006.0], [0.03958554921898738, 1.054720163345337, 26.512182235717773, 15.944750785827637, 547.0, 0.0, 2007.0], [-0.026432921905273687, 0.9876906871795654, 26.512182235717773, 15.944750785827637, 516.0, 0.0, 2008.0], [-0.05423262907762205, 0.9588772058486938, 26.512182235717773, 15.944750785827637, 569.0, 0.0, 2009.0], [-0.01209883408680379, 1.0, 26.512182235717773, 15.944750785827637, 512.0, 0.0, 2010.0], [-0.046655649117467224, 0.9644321799278259, 26.512182235717773, 15.944750785827637, 560.0, 0.0, 2011.0], [-0.059351928436951695, 0.9507248997688293, 26.512182235717773, 15.944750785827637, 558.0, 0.0, 2012.0], [0.005371015605483365, 1.006340503692627, 26.512182235717773, 15.944750785827637, 540.0, 0.0, 2021.0], [-0.003081349199350103, 0.996877133846283, 26.512182235717773, 15.944750785827637, 518.0, 0.0, 2022.0], [-0.06100921722474828, 0.9480538368225098, 26.512182235717773, 15.944750785827637, 535.0, 0.0, 2013.0], [-0.040805099333048434, 0.967246949672699, 26.512182235717773, 15.944750785827637, 560.0, 0.0, 2014.0], [-0.02532852804370722, 0.9817125201225281, 26.512182235717773, 15.944750785827637, 555.0, 0.0, 2015.0], [-0.002875765323210988, 1.0031542778015137, 26.512182235717773, 15.944750785827637, 537.0, 0.0, 2016.0], [0.0315574986958469, 1.0365737676620483, 26.512182235717773, 15.944750785827637, 554.0, 0.0, 2017.0], [0.03611485669020498, 1.0401201248168945, 26.512182235717773, 15.944750785827637, 548.0, 0.0, 2018.0], [0.026604807463832314, 1.0295990705490112, 26.512182235717773, 15.944750785827637, 543.0, 0.0, 2019.0], [0.05649568920849579, 1.0584789514541626, 26.512182235717773, 15.944750785827637, 520.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[47.3287626356976,17.216963090293863]}"
342,"[[0.008754966669416775, 0.7086815237998962, 4.453715801239014, 594.1980590820312, 179.0, 0.0, 2003.0], [-0.02859613906405356, 0.6669282913208008, 4.453715801239014, 594.1980590820312, 168.0, 0.0, 2004.0], [0.0066008042090687225, 0.6977110505104065, 4.453715801239014, 594.1980590820312, 191.0, 0.0, 2005.0], [-0.12335719449869131, 0.5633509159088135, 4.453715801239014, 594.1980590820312, 195.0, 0.0, 2006.0], [0.0645843136626908, 0.7468903064727783, 4.453715801239014, 594.1980590820312, 190.0, 0.0, 2007.0], [-0.01848682372075905, 0.6594170331954956, 4.453715801239014, 594.1980590820312, 185.0, 0.0, 2008.0], [-0.015131089770956008, 0.6583585739135742, 4.453715801239014, 594.1980590820312, 167.0, 0.0, 2009.0], [0.002214951299819412, 0.6713024973869324, 4.453715801239014, 594.1980590820312, 194.0, 0.0, 2010.0], [0.035430568524523864, 0.700115978717804, 4.453715801239014, 594.1980590820312, 195.0, 0.0, 2011.0], [-0.013338590924262483, 0.6469447016716003, 4.453715801239014, 594.1980590820312, 169.0, 0.0, 2012.0], [-0.07251526197817793, 0.548112690448761, 4.453715801239014, 594.1980590820312, 204.0, 0.0, 2021.0], [0.002477966025335121, 0.6187037825584412, 4.453715801239014, 594.1980590820312, 181.0, 0.0, 2022.0], [0.08546623302950795, 0.7413353323936462, 4.453715801239014, 594.1980590820312, 163.0, 0.0, 2013.0], [0.08576578122345069, 0.7372327446937561, 4.453715801239014, 594.1980590820312, 154.0, 0.0, 2014.0], [-0.004169862581262174, 0.642894983291626, 4.453715801239014, 594.1980590820312, 200.0, 0.0, 2015.0], [0.011497193547250872, 0.6541599035263062, 4.453715801239014, 594.1980590820312, 195.0, 0.0, 2016.0], [-0.016738309094285198, 0.6215102076530457, 4.453715801239014, 594.1980590820312, 206.0, 0.0, 2017.0], [0.05326468054292699, 0.6871110796928406, 4.453715801239014, 594.1980590820312, 191.0, 0.0, 2018.0], [-0.010740480697639554, 0.6187037825584412, 4.453715801239014, 594.1980590820312, 159.0, 0.0, 2019.0], [-0.05298370640390271, 0.5720584392547607, 4.453715801239014, 594.1980590820312, 167.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-100.0564266984742,48.4557597096283]}"
343,"[[-0.004552309442895863, 1.0945007801055908, 26.55263900756836, 196.89877319335938, 254.0, 0.0, 2003.0], [0.008912266189446738, 1.0945007801055908, 26.55263900756836, 196.89877319335938, 320.0, 0.0, 2004.0], [-0.18213952547057422, 0.8899475336074829, 26.55263900756836, 196.89877319335938, 358.0, 0.0, 2005.0], [-0.01850233064763196, 1.0401201248168945, 26.55263900756836, 196.89877319335938, 355.0, 0.0, 2006.0], [0.028822781235395167, 1.073980689048767, 26.55263900756836, 196.89877319335938, 315.0, 0.0, 2007.0], [0.023026859145495404, 1.054720163345337, 26.55263900756836, 196.89877319335938, 388.0, 0.0, 2008.0], [0.08057903547673329, 1.0987708568572998, 26.55263900756836, 196.89877319335938, 329.0, 0.0, 2009.0], [-0.03748032405671298, 0.967246949672699, 26.55263900756836, 196.89877319335938, 379.0, 0.0, 2010.0], [0.034906391544885285, 1.0261690616607666, 26.55263900756836, 196.89877319335938, 331.0, 0.0, 2011.0], [0.09618256658404045, 1.073980689048767, 26.55263900756836, 196.89877319335938, 311.0, 0.0, 2012.0], [0.07598180402192545, 0.9324880242347717, 26.55263900756836, 196.89877319335938, 371.0, 0.0, 2021.0], [-0.08763005129551327, 0.7554115653038025, 26.55263900756836, 196.89877319335938, 310.0, 0.0, 2022.0], [1.3554028237428017E-4, 0.9644321799278259, 26.55263900756836, 196.89877319335938, 347.0, 0.0, 2013.0], [-0.02336564351483128, 0.9274663925170898, 26.55263900756836, 196.89877319335938, 364.0, 0.0, 2014.0], [0.08205194330563481, 1.0194194316864014, 26.55263900756836, 196.89877319335938, 294.0, 0.0, 2015.0], [0.024150952055273733, 0.9480538368225098, 26.55263900756836, 196.89877319335938, 371.0, 0.0, 2016.0], [0.002464832831396868, 0.9128662347793579, 26.55263900756836, 196.89877319335938, 341.0, 0.0, 2017.0], [0.11916140658271013, 1.0160982608795166, 26.55263900756836, 196.89877319335938, 339.0, 0.0, 2018.0], [-0.03293673871275582, 0.85053551197052, 26.55263900756836, 196.89877319335938, 266.0, 0.0, 2019.0], [-0.18976945611439666, 0.6802382469177246, 26.55263900756836, 196.89877319335938, 399.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[57.83197581835102,28.024194407633285]}"
359,"[[-0.0401176271158632, 0.6077226400375366, 23.919692993164062, 360.5940856933594, 279.0, 0.0, 2003.0], [-0.029833008923888404, 0.6196364760398865, 23.919692993164062, 360.5940856933594, 275.0, 0.0, 2004.0], [0.00831386802605949, 0.6594170331954956, 23.919692993164062, 360.5940856933594, 297.0, 0.0, 2005.0], [-0.0037430665642129712, 0.6489893198013306, 23.919692993164062, 360.5940856933594, 255.0, 0.0, 2006.0], [-0.006396288786096882, 0.6479653120040894, 23.919692993164062, 360.5940856933594, 239.0, 0.0, 2007.0], [0.021989541382694378, 0.677980363368988, 23.919692993164062, 360.5940856933594, 277.0, 0.0, 2008.0], [0.08926580089509106, 0.7468903064727783, 23.919692993164062, 360.5940856933594, 293.0, 0.0, 2009.0], [0.01872664336665819, 0.677980363368988, 23.919692993164062, 360.5940856933594, 274.0, 0.0, 2010.0], [0.11845231919279797, 0.7793352603912354, 23.919692993164062, 360.5940856933594, 249.0, 0.0, 2011.0], [-0.02361527308905287, 0.6388968825340271, 23.919692993164062, 360.5940856933594, 286.0, 0.0, 2012.0], [-0.03126114366493704, 0.645927369594574, 23.919692993164062, 360.5940856933594, 277.0, 0.0, 2021.0], [-0.016203567719015655, 0.6626141667366028, 23.919692993164062, 360.5940856933594, 242.0, 0.0, 2022.0], [-0.08313138484969695, 0.5810144543647766, 23.919692993164062, 360.5940856933594, 290.0, 0.0, 2013.0], [-0.0904893872691015, 0.5752856731414795, 23.919692993164062, 360.5940856933594, 272.0, 0.0, 2014.0], [-0.07374994029008819, 0.5936543345451355, 23.919692993164062, 360.5940856933594, 297.0, 0.0, 2015.0], [-0.03211667979674249, 0.6369168162345886, 23.919692993164062, 360.5940856933594, 292.0, 0.0, 2016.0], [0.08045481821052725, 0.751121997833252, 23.919692993164062, 360.5940856933594, 296.0, 0.0, 2017.0], [0.07180417663134364, 0.7441005706787109, 23.919692993164062, 360.5940856933594, 248.0, 0.0, 2018.0], [0.03351786047979177, 0.7074434757232666, 23.919692993164062, 360.5940856933594, 219.0, 0.0, 2019.0], [-0.011867660116268053, 0.6636871695518494, 23.919692993164062, 360.5940856933594, 234.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[37.8739353075555,2.2780155573322203]}"
365,"[[-0.014155742839885521, 0.4948834180831909, 19.504308700561523, 644.8034057617188, 296.0, 0.0, 2003.0], [0.011660822007626082, 0.5231059789657593, 19.504308700561523, 644.8034057617188, 247.0, 0.0, 2004.0], [-0.008117934886054612, 0.5057398080825806, 19.504308700561523, 644.8034057617188, 303.0, 0.0, 2005.0], [-0.00528212464561062, 0.5109816193580627, 19.504308700561523, 644.8034057617188, 334.0, 0.0, 2006.0], [0.09358178511811155, 0.6122515201568604, 19.504308700561523, 644.8034057617188, 232.0, 0.0, 2007.0], [6.597532946517326E-4, 0.5217354893684387, 19.504308700561523, 644.8034057617188, 329.0, 0.0, 2008.0], [0.07712133306435032, 0.6006096601486206, 19.504308700561523, 644.8034057617188, 285.0, 0.0, 2009.0], [0.02370932291382688, 0.5496036410331726, 19.504308700561523, 644.8034057617188, 303.0, 0.0, 2010.0], [-0.025792751748683118, 0.5025075674057007, 19.504308700561523, 644.8034057617188, 361.0, 0.0, 2011.0], [-0.05997683993646852, 0.4707294702529907, 19.504308700561523, 644.8034057617188, 342.0, 0.0, 2012.0], [-0.039409969518835464, 0.5129700899124146, 19.504308700561523, 644.8034057617188, 309.0, 0.0, 2021.0], [0.02622839389848841, 0.5810144543647766, 19.504308700561523, 644.8034057617188, 314.0, 0.0, 2022.0], [-0.09754183644736392, 0.43557706475257874, 19.504308700561523, 644.8034057617188, 329.0, 0.0, 2013.0], [-0.1051014338836167, 0.43042346835136414, 19.504308700561523, 644.8034057617188, 285.0, 0.0, 2014.0], [-0.08251406487612001, 0.45541682839393616, 19.504308700561523, 644.8034057617188, 306.0, 0.0, 2015.0], [0.02932269641603602, 0.5696595907211304, 19.504308700561523, 644.8034057617188, 327.0, 0.0, 2016.0], [0.056982258020146115, 0.5997317433357239, 19.504308700561523, 644.8034057617188, 321.0, 0.0, 2017.0], [0.016637910585534543, 0.5617933869361877, 19.504308700561523, 644.8034057617188, 283.0, 0.0, 2018.0], [0.06928520325548304, 0.6168466806411743, 19.504308700561523, 644.8034057617188, 277.0, 0.0, 2019.0], [0.032703220208383676, 0.5826706886291504, 19.504308700561523, 644.8034057617188, 343.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-98.93370256823025,32.93216071300106]}"
369,"[[-0.029570639557647604, 1.1876291036605835, 21.859033584594727, 20.98057746887207, 499.0, 0.0, 2003.0], [-0.015798003445068654, 1.1992543935775757, 21.859033584594727, 20.98057746887207, 466.0, 0.0, 2004.0], [-0.025270065627811977, 1.1876291036605835, 21.859033584594727, 20.98057746887207, 483.0, 0.0, 2005.0], [-0.011497425052760413, 1.1992543935775757, 21.859033584594727, 20.98057746887207, 481.0, 0.0, 2006.0], [0.03510639861394771, 1.2437108755111694, 21.859033584594727, 20.98057746887207, 501.0, 0.0, 2007.0], [0.017425310513156766, 1.2238824367523193, 21.859033584594727, 20.98057746887207, 474.0, 0.0, 2008.0], [-0.016674790381857596, 1.1876291036605835, 21.859033584594727, 20.98057746887207, 489.0, 0.0, 2009.0], [0.021725884442992616, 1.2238824367523193, 21.859033584594727, 20.98057746887207, 478.0, 0.0, 2010.0], [0.0798157705014424, 1.27982497215271, 21.859033584594727, 20.98057746887207, 455.0, 0.0, 2011.0], [0.05980007874914417, 1.2576619386672974, 21.859033584594727, 20.98057746887207, 470.0, 0.0, 2012.0], [0.0034559672284053544, 1.1819740533828735, 21.859033584594727, 20.98057746887207, 529.0, 0.0, 2021.0], [-0.07327091249836215, 1.1030998229980469, 21.859033584594727, 20.98057746887207, 477.0, 0.0, 2022.0], [-0.03538774969256209, 1.1603208780288696, 21.859033584594727, 20.98057746887207, 495.0, 0.0, 2013.0], [-0.07252248254585547, 1.121038794517517, 21.859033584594727, 20.98057746887207, 537.0, 0.0, 2014.0], [-0.03628068795476991, 1.1551332473754883, 21.859033584594727, 20.98057746887207, 491.0, 0.0, 2015.0], [0.01596603556705878, 1.2052326202392578, 21.859033584594727, 20.98057746887207, 485.0, 0.0, 2016.0], [5.157511851059393E-4, 1.1876291036605835, 21.859033584594727, 20.98057746887207, 480.0, 0.0, 2017.0], [-0.00299195735948965, 1.1819740533828735, 21.859033584594727, 20.98057746887207, 482.0, 0.0, 2018.0], [0.060892215426865404, 1.2437108755111694, 21.859033584594727, 20.98057746887207, 475.0, 0.0, 2019.0], [0.024561301888068154, 1.2052326202392578, 21.859033584594727, 20.98057746887207, 500.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[21.053928123787962,30.24606459237872]}"
372,"[[-0.09044541388977023, 0.5868497490882874, 2.6845133304595947, 472.4367980957031, 165.0, 0.0, 2003.0], [0.10380747080997788, 0.7840312719345093, 2.6845133304595947, 472.4367980957031, 151.0, 0.0, 2004.0], [-0.04126975612102757, 0.6418907046318054, 2.6845133304595947, 472.4367980957031, 150.0, 0.0, 2005.0], [0.04709392132837342, 0.7331830263137817, 2.6845133304595947, 472.4367980957031, 165.0, 0.0, 2006.0], [-0.02208944572497984, 0.6669282913208008, 2.6845133304595947, 472.4367980957031, 151.0, 0.0, 2007.0], [0.026819473557154305, 0.7187658548355103, 2.6845133304595947, 472.4367980957031, 169.0, 0.0, 2008.0], [-0.08080154503200465, 0.6140815019607544, 2.6845133304595947, 472.4367980957031, 164.0, 0.0, 2009.0], [-0.007206932711426028, 0.6906047463417053, 2.6845133304595947, 472.4367980957031, 147.0, 0.0, 2010.0], [-0.004224882344849745, 0.6965154409408569, 2.6845133304595947, 472.4367980957031, 188.0, 0.0, 2011.0], [-0.03346574642273903, 0.6702032089233398, 2.6845133304595947, 472.4367980957031, 172.0, 0.0, 2012.0], [0.04465766847241448, 0.7747084498405457, 2.6845133304595947, 472.4367980957031, 190.0, 0.0, 2021.0], [-0.15850366037243502, 0.5744757652282715, 2.6845133304595947, 472.4367980957031, 176.0, 0.0, 2022.0], [0.054618052760013525, 0.7612236738204956, 2.6845133304595947, 472.4367980957031, 187.0, 0.0, 2013.0], [0.10252293180090621, 0.8120571970939636, 2.6845133304595947, 472.4367980957031, 133.0, 0.0, 2014.0], [-0.01475184684302322, 0.6977110505104065, 2.6845133304595947, 472.4367980957031, 171.0, 0.0, 2015.0], [-0.03965296851166422, 0.6757385730743408, 2.6845133304595947, 472.4367980957031, 152.0, 0.0, 2016.0], [-0.035815685556633725, 0.6825125217437744, 2.6845133304595947, 472.4367980957031, 179.0, 0.0, 2017.0], [0.06594462481539753, 0.787201464176178, 2.6845133304595947, 472.4367980957031, 205.0, 0.0, 2018.0], [0.006326479774106386, 0.7305119633674622, 2.6845133304595947, 472.4367980957031, 166.0, 0.0, 2019.0], [0.07643726021220831, 0.8035513758659363, 2.6845133304595947, 472.4367980957031, 163.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-107.85206954664761,52.23826792803791]}"
