system:index,array,.geo
63,"[[-0.016857149244529634, 0.6871110796928406, 24.373348236083984, 2371.977783203125, 45.0, 0.0, 2003.0], [-0.1492375548712399, 0.5556393265724182, 24.373348236083984, 2371.977783203125, 41.0, 0.0, 2004.0], [-0.03885973141034749, 0.6669282913208008, 24.373348236083984, 2371.977783203125, 47.0, 0.0, 2005.0], [0.09185965069408664, 0.7985563278198242, 24.373348236083984, 2371.977783203125, 56.0, 0.0, 2006.0], [0.1096682890470474, 0.8172736167907715, 24.373348236083984, 2371.977783203125, 52.0, 0.0, 2007.0], [-0.10702396138636028, 0.6014900207519531, 24.373348236083984, 2371.977783203125, 41.0, 0.0, 2008.0], [0.05622943858970375, 0.7656545639038086, 24.373348236083984, 2371.977783203125, 42.0, 0.0, 2009.0], [-0.007794212753075347, 0.7025395631790161, 24.373348236083984, 2371.977783203125, 45.0, 0.0, 2010.0], [0.02871943223740614, 0.7399618625640869, 24.373348236083984, 2371.977783203125, 63.0, 0.0, 2011.0], [0.009187310359348833, 0.7213383913040161, 24.373348236083984, 2371.977783203125, 46.0, 0.0, 2012.0], [0.006211113724392092, 0.7265475392341614, 24.373348236083984, 2371.977783203125, 65.0, 0.0, 2021.0], [-0.13690945473269722, 0.5843356251716614, 24.373348236083984, 2371.977783203125, 62.0, 0.0, 2022.0], [-0.015351173610052338, 0.6977110505104065, 24.373348236083984, 2371.977783203125, 58.0, 0.0, 2013.0], [0.09465630969067096, 0.808627188205719, 24.373348236083984, 2371.977783203125, 43.0, 0.0, 2014.0], [-0.006198005333138412, 0.7086815237998962, 24.373348236083984, 2371.977783203125, 32.0, 0.0, 2015.0], [0.05587315766271417, 0.7716613411903381, 24.373348236083984, 2371.977783203125, 56.0, 0.0, 2016.0], [-0.024921322533951296, 0.6917780041694641, 24.373348236083984, 2371.977783203125, 44.0, 0.0, 2017.0], [0.06800442702506404, 0.7856124043464661, 24.373348236083984, 2371.977783203125, 50.0, 0.0, 2018.0], [-0.024378820055224626, 0.6941378116607666, 24.373348236083984, 2371.977783203125, 61.0, 0.0, 2019.0], [0.007122256900183532, 0.7265475392341614, 24.373348236083984, 2371.977783203125, 72.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-70.75517919557882,-12.243181790766933]}"
66,"[[-0.08310308730676441, 0.543681800365448, -10.159046173095703, 381.7496032714844, 57.0, 0.0, 2003.0], [0.07467998626885974, 0.700115978717804, -10.159046173095703, 381.7496032714844, 35.0, 0.0, 2004.0], [-0.132943722481228, 0.491139680147171, -10.159046173095703, 381.7496032714844, 55.0, 0.0, 2005.0], [-0.14673020210026766, 0.47600430250167847, -10.159046173095703, 381.7496032714844, 77.0, 0.0, 2006.0], [0.1369185665328897, 0.7583041787147522, -10.159046173095703, 381.7496032714844, 35.0, 0.0, 2007.0], [0.00908226482179375, 0.6291189789772034, -10.159046173095703, 381.7496032714844, 55.0, 0.0, 2008.0], [-0.005518921775057528, 0.6131651997566223, -10.159046173095703, 381.7496032714844, 54.0, 0.0, 2009.0], [0.08278074960620785, 0.700115978717804, -10.159046173095703, 381.7496032714844, 84.0, 0.0, 2010.0], [0.07461841525656199, 0.6906047463417053, -10.159046173095703, 381.7496032714844, 90.0, 0.0, 2011.0], [0.21515595494684836, 0.829793393611908, -10.159046173095703, 381.7496032714844, 83.0, 0.0, 2012.0], [-0.06605295033530312, 0.5364333391189575, -10.159046173095703, 381.7496032714844, 72.0, 0.0, 2021.0], [0.07910085548991674, 0.6802382469177246, -10.159046173095703, 381.7496032714844, 91.0, 0.0, 2022.0], [0.05801765134560255, 0.6713024973869324, -10.159046173095703, 381.7496032714844, 86.0, 0.0, 2013.0], [-0.09896585810246239, 0.5129700899124146, -10.159046173095703, 381.7496032714844, 72.0, 0.0, 2014.0], [-0.06763767710434532, 0.542949378490448, -10.159046173095703, 381.7496032714844, 81.0, 0.0, 2015.0], [0.02866714209520327, 0.6379052996635437, -10.159046173095703, 381.7496032714844, 90.0, 0.0, 2016.0], [-0.06493618645416266, 0.542949378490448, -10.159046173095703, 381.7496032714844, 103.0, 0.0, 2017.0], [0.007544829436227474, 0.6140815019607544, -10.159046173095703, 381.7496032714844, 77.0, 0.0, 2018.0], [-0.10009706099709759, 0.5050907135009766, -10.159046173095703, 381.7496032714844, 63.0, 0.0, 2019.0], [-5.807491434201006E-4, 0.6032581329345703, -10.159046173095703, 381.7496032714844, 85.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-92.53756083065099,63.74909686628378]}"
69,"[[0.09217242765352107, 0.8604368567466736, -4.633998394012451, 575.1246948242188, 160.0, 0.0, 2003.0], [0.03220833487156893, 0.801877498626709, -4.633998394012451, 575.1246948242188, 141.0, 0.0, 2004.0], [0.0021034540699456095, 0.7731812000274658, -4.633998394012451, 575.1246948242188, 146.0, 0.0, 2005.0], [-0.06503900781546756, 0.7074434757232666, -4.633998394012451, 575.1246948242188, 109.0, 0.0, 2006.0], [-0.005243657256135292, 0.7686435580253601, -4.633998394012451, 575.1246948242188, 93.0, 0.0, 2007.0], [-0.015531394257515263, 0.7597605586051941, -4.633998394012451, 575.1246948242188, 127.0, 0.0, 2008.0], [-0.09418801624054152, 0.6825125217437744, -4.633998394012451, 575.1246948242188, 85.0, 0.0, 2009.0], [-0.0618910301297565, 0.7162142395973206, -4.633998394012451, 575.1246948242188, 138.0, 0.0, 2010.0], [-0.02120582859353881, 0.7583041787147522, -4.633998394012451, 575.1246948242188, 179.0, 0.0, 2011.0], [0.022636636814884148, 0.8035513758659363, -4.633998394012451, 575.1246948242188, 138.0, 0.0, 2012.0], [-0.020387702360331494, 0.7731812000274658, -4.633998394012451, 575.1246948242188, 151.0, 0.0, 2021.0], [-0.026330081943651162, 0.7686435580253601, -4.633998394012451, 575.1246948242188, 167.0, 0.0, 2022.0], [0.05299243977768908, 0.8353157639503479, -4.633998394012451, 575.1246948242188, 183.0, 0.0, 2013.0], [3.0321018063650396E-4, 0.7840312719345093, -4.633998394012451, 575.1246948242188, 176.0, 0.0, 2014.0], [-0.0011015215621246188, 0.7840312719345093, -4.633998394012451, 575.1246948242188, 137.0, 0.0, 2015.0], [0.05820375376941167, 0.8447412848472595, -4.633998394012451, 575.1246948242188, 152.0, 0.0, 2016.0], [-0.036824118366202474, 0.751121997833252, -4.633998394012451, 575.1246948242188, 174.0, 0.0, 2017.0], [0.08760805870832755, 0.8769589066505432, -4.633998394012451, 575.1246948242188, 130.0, 0.0, 2018.0], [-0.02211202749806951, 0.7686435580253601, -4.633998394012451, 575.1246948242188, 165.0, 0.0, 2019.0], [0.02162607017735174, 0.8137863874435425, -4.633998394012451, 575.1246948242188, 186.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-88.7057005518747,56.1803539137779]}"
70,"[[0.004734666278212285, 0.7441005706787109, 23.41487693786621, 2016.4029541015625, 80.0, 0.0, 2003.0], [-0.012466018383631372, 0.723932147026062, 23.41487693786621, 2016.4029541015625, 60.0, 0.0, 2004.0], [0.02198926746317964, 0.7554115653038025, 23.41487693786621, 2016.4029541015625, 75.0, 0.0, 2005.0], [-0.024244237454950746, 0.7062103152275085, 23.41487693786621, 2016.4029541015625, 92.0, 0.0, 2006.0], [-0.10219529354141599, 0.6252915263175964, 23.41487693786621, 2016.4029541015625, 89.0, 0.0, 2007.0], [-0.044280827783124366, 0.6802382469177246, 23.41487693786621, 2016.4029541015625, 82.0, 0.0, 2008.0], [0.05469994926980237, 0.7762431502342224, 23.41487693786621, 2016.4029541015625, 85.0, 0.0, 2009.0], [-0.04283689506663235, 0.6757385730743408, 23.41487693786621, 2016.4029541015625, 98.0, 0.0, 2010.0], [0.003158131852700641, 0.7187658548355103, 23.41487693786621, 2016.4029541015625, 89.0, 0.0, 2011.0], [0.039905366591125535, 0.7525453567504883, 23.41487693786621, 2016.4029541015625, 98.0, 0.0, 2012.0], [-0.03278702659994093, 0.653118908405304, 23.41487693786621, 2016.4029541015625, 98.0, 0.0, 2021.0], [-0.053819210869877954, 0.6291189789772034, 23.41487693786621, 2016.4029541015625, 106.0, 0.0, 2022.0], [0.07436715551157547, 0.7840312719345093, 23.41487693786621, 2016.4029541015625, 106.0, 0.0, 2013.0], [0.08694322901217666, 0.793639600276947, 23.41487693786621, 2016.4029541015625, 83.0, 0.0, 2014.0], [0.0545755402734287, 0.7583041787147522, 23.41487693786621, 2016.4029541015625, 64.0, 0.0, 2015.0], [-0.028355233130724633, 0.6724056601524353, 23.41487693786621, 2016.4029541015625, 118.0, 0.0, 2016.0], [-0.049819707542641645, 0.6479653120040894, 23.41487693786621, 2016.4029541015625, 106.0, 0.0, 2017.0], [0.1259827196663338, 0.8208000063896179, 23.41487693786621, 2016.4029541015625, 84.0, 0.0, 2018.0], [0.023096609214603436, 0.7149461507797241, 23.41487693786621, 2016.4029541015625, 96.0, 0.0, 2019.0], [-0.09864818476019799, 0.5902336239814758, 23.41487693786621, 2016.4029541015625, 123.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-66.56274374043021,-15.423406264464479]}"
72,"[[-0.025266363716603957, 0.594515323638916, 17.440677642822266, 4436.86572265625, 47.0, 0.0, 2003.0], [-0.07311892298826628, 0.5488572716712952, 17.440677642822266, 4436.86572265625, 59.0, 0.0, 2004.0], [0.12411781962343538, 0.7482945322990417, 17.440677642822266, 4436.86572265625, 49.0, 0.0, 2005.0], [0.18915394960080278, 0.8155251741409302, 17.440677642822266, 4436.86572265625, 39.0, 0.0, 2006.0], [0.03512144226816005, 0.6636871695518494, 17.440677642822266, 4436.86572265625, 61.0, 0.0, 2007.0], [-0.0045162306071031555, 0.6262440085411072, 17.440677642822266, 4436.86572265625, 53.0, 0.0, 2008.0], [-0.032351101576114094, 0.6006096601486206, 17.440677642822266, 4436.86572265625, 39.0, 0.0, 2009.0], [-0.152581129403218, 0.48257413506507874, 17.440677642822266, 4436.86572265625, 77.0, 0.0, 2010.0], [-0.03142058045192786, 0.6059291958808899, 17.440677642822266, 4436.86572265625, 42.0, 0.0, 2011.0], [-0.11985340783767129, 0.5196908712387085, 17.440677642822266, 4436.86572265625, 44.0, 0.0, 2012.0], [0.10338081254438913, 0.7626937031745911, 17.440677642822266, 4436.86572265625, 28.0, 0.0, 2021.0], [-0.09264335496740972, 0.5688640475273132, 17.440677642822266, 4436.86572265625, 56.0, 0.0, 2022.0], [0.041911056386951806, 0.683655858039856, 17.440677642822266, 4436.86572265625, 81.0, 0.0, 2013.0], [-0.07902306042752039, 0.5649162530899048, 17.440677642822266, 4436.86572265625, 55.0, 0.0, 2014.0], [-0.10898313524215786, 0.5371506810188293, 17.440677642822266, 4436.86572265625, 38.0, 0.0, 2015.0], [0.13256446123835286, 0.7808927893638611, 17.440677642822266, 4436.86572265625, 54.0, 0.0, 2016.0], [0.0099502776587157, 0.6604791283607483, 17.440677642822266, 4436.86572265625, 74.0, 0.0, 2017.0], [-0.08226613336807986, 0.5704572200775146, 17.440677642822266, 4436.86572265625, 35.0, 0.0, 2018.0], [0.05876532265146284, 0.7136831879615784, 17.440677642822266, 4436.86572265625, 43.0, 0.0, 2019.0], [0.1070582786138029, 0.7641706466674805, 17.440677642822266, 4436.86572265625, 51.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[95.38908025533503,26.16858694084483]}"
85,"[[-0.2186660286759664, 0.6095263361930847, -11.583014488220215, 534.9605712890625, 53.0, 0.0, 2003.0], [-0.102007705457697, 0.7226325869560242, -11.583014488220215, 534.9605712890625, 50.0, 0.0, 2004.0], [0.2692095521198059, 1.0902880430221558, -11.583014488220215, 534.9605712890625, 45.0, 0.0, 2005.0], [0.01593773459506187, 0.8334641456604004, -11.583014488220215, 534.9605712890625, 36.0, 0.0, 2006.0], [0.2297325479292085, 1.0437068939208984, -11.583014488220215, 534.9605712890625, 42.0, 0.0, 2007.0], [-0.12904896798649612, 0.6813732981681824, -11.583014488220215, 534.9605712890625, 52.0, 0.0, 2008.0], [0.05559473196643194, 0.8624551892280579, -11.583014488220215, 534.9605712890625, 57.0, 0.0, 2009.0], [-0.04500421347322514, 0.7583041787147522, -11.583014488220215, 534.9605712890625, 65.0, 0.0, 2010.0], [-0.08983179328892366, 0.7099245190620422, -11.583014488220215, 534.9605712890625, 67.0, 0.0, 2011.0], [-0.04931394080453899, 0.7468903064727783, -11.583014488220215, 534.9605712890625, 71.0, 0.0, 2012.0], [-0.09069368864633098, 0.6735126972198486, -11.583014488220215, 534.9605712890625, 57.0, 0.0, 2021.0], [0.021803820515784222, 0.7824581265449524, -11.583014488220215, 534.9605712890625, 77.0, 0.0, 2022.0], [0.046409642723828526, 0.8390520811080933, -11.583014488220215, 534.9605712890625, 61.0, 0.0, 2013.0], [0.0013136631927063158, 0.7904040217399597, -11.583014488220215, 534.9605712890625, 81.0, 0.0, 2014.0], [-0.027234114758852512, 0.7583041787147522, -11.583014488220215, 534.9605712890625, 71.0, 0.0, 2015.0], [-0.03086421580334142, 0.751121997833252, -11.583014488220215, 534.9605712890625, 81.0, 0.0, 2016.0], [0.13923344742931076, 0.9176578521728516, -11.583014488220215, 534.9605712890625, 57.0, 0.0, 2017.0], [0.07178851276235876, 0.846660852432251, -11.583014488220215, 534.9605712890625, 49.0, 0.0, 2018.0], [0.01113786671207162, 0.7824581265449524, -11.583014488220215, 534.9605712890625, 97.0, 0.0, 2019.0], [-0.07949685105119386, 0.6882713437080383, -11.583014488220215, 534.9605712890625, 57.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-64.62467740150001,65.89457354704206]}"
86,"[[-0.06682104817635065, 0.3817518353462219, 10.500290870666504, 779.523193359375, 268.0, 0.0, 2003.0], [0.041541506399313866, 0.4892844259738922, 10.500290870666504, 779.523193359375, 244.0, 0.0, 2004.0], [0.023818787881207615, 0.4707294702529907, 10.500290870666504, 779.523193359375, 248.0, 0.0, 2005.0], [-0.023232372849830707, 0.42284834384918213, 10.500290870666504, 779.523193359375, 263.0, 0.0, 2006.0], [0.045888925671376424, 0.491139680147171, 10.500290870666504, 779.523193359375, 223.0, 0.0, 2007.0], [-0.012973342456741366, 0.43144744634628296, 10.500290870666504, 779.523193359375, 254.0, 0.0, 2008.0], [-0.005926127218440158, 0.43766242265701294, 10.500290870666504, 779.523193359375, 269.0, 0.0, 2009.0], [0.012658240741701299, 0.45541682839393616, 10.500290870666504, 779.523193359375, 227.0, 0.0, 2010.0], [-0.009453859778155382, 0.4324747622013092, 10.500290870666504, 779.523193359375, 243.0, 0.0, 2011.0], [0.020466745374140005, 0.46156540513038635, 10.500290870666504, 779.523193359375, 222.0, 0.0, 2012.0], [-0.030592091603300897, 0.40303006768226624, 10.500290870666504, 779.523193359375, 305.0, 0.0, 2021.0], [0.0059181383040122215, 0.4387103319168091, 10.500290870666504, 779.523193359375, 245.0, 0.0, 2022.0], [0.006416717780257375, 0.4466831386089325, 10.500290870666504, 779.523193359375, 254.0, 0.0, 2013.0], [-0.019073028947408754, 0.4203634262084961, 10.500290870666504, 779.523193359375, 248.0, 0.0, 2014.0], [-0.006131730731377405, 0.4324747622013092, 10.500290870666504, 779.523193359375, 274.0, 0.0, 2015.0], [-0.019878527973264726, 0.4178979992866516, 10.500290870666504, 779.523193359375, 257.0, 0.0, 2016.0], [-0.040404630024315935, 0.3965396583080292, 10.500290870666504, 779.523193359375, 262.0, 0.0, 2017.0], [0.06639324129657381, 0.5025075674057007, 10.500290870666504, 779.523193359375, 259.0, 0.0, 2018.0], [0.0076529242716664725, 0.44293728470802307, 10.500290870666504, 779.523193359375, 243.0, 0.0, 2019.0], [0.0037315320389368356, 0.4381859302520752, 10.500290870666504, 779.523193359375, 296.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-121.20405766890794,45.72127940313666]}"
96,"[[0.012862847302392288, 0.42838549613952637, 26.916847229003906, 846.9659423828125, 272.0, 0.0, 2003.0], [0.043573086634069114, 0.46156540513038635, 26.916847229003906, 846.9659423828125, 296.0, 0.0, 2004.0], [0.006396884770658806, 0.4268656373023987, 26.916847229003906, 846.9659423828125, 273.0, 0.0, 2005.0], [-0.03899030982864354, 0.38394811749458313, 26.916847229003906, 846.9659423828125, 287.0, 0.0, 2006.0], [0.026157799654181524, 0.4515658915042877, 26.916847229003906, 846.9659423828125, 272.0, 0.0, 2007.0], [5.07729497933318E-4, 0.42838549613952637, 26.916847229003906, 846.9659423828125, 259.0, 0.0, 2008.0], [-9.513775927665891E-4, 0.42940282821655273, 26.916847229003906, 846.9659423828125, 296.0, 0.0, 2009.0], [-0.018345240508699456, 0.4144786298274994, 26.916847229003906, 846.9659423828125, 174.0, 0.0, 2010.0], [-0.01493011891918955, 0.4203634262084961, 26.916847229003906, 846.9659423828125, 229.0, 0.0, 2011.0], [-0.05425557048487217, 0.383507639169693, 26.916847229003906, 846.9659423828125, 288.0, 0.0, 2012.0], [-0.04112871155952885, 0.4188818335533142, 26.916847229003906, 846.9659423828125, 243.0, 0.0, 2021.0], [0.03810390561446897, 0.5005841255187988, 26.916847229003906, 846.9659423828125, 235.0, 0.0, 2022.0], [-0.00827897668216998, 0.43196067214012146, 26.916847229003906, 846.9659423828125, 264.0, 0.0, 2013.0], [0.03035357907520181, 0.4730629026889801, 26.916847229003906, 846.9659423828125, 313.0, 0.0, 2014.0], [-0.0048902358232292276, 0.4402887523174286, 26.916847229003906, 846.9659423828125, 344.0, 0.0, 2015.0], [-0.0427392906024327, 0.4049093723297119, 26.916847229003906, 846.9659423828125, 241.0, 0.0, 2016.0], [-0.019701633748506753, 0.43042346835136414, 26.916847229003906, 846.9659423828125, 227.0, 0.0, 2017.0], [0.031188806285465775, 0.4837835729122162, 26.916847229003906, 846.9659423828125, 275.0, 0.0, 2018.0], [0.05328533484976811, 0.5083497762680054, 26.916847229003906, 846.9659423828125, 322.0, 0.0, 2019.0], [0.0017814920659000588, 0.45931559801101685, 26.916847229003906, 846.9659423828125, 281.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[134.4902966594779,-14.400017007134336]}"
109,"[[-0.0347140620114601, 0.5835020542144775, 26.74374771118164, 1113.948974609375, 45.0, 0.0, 2003.0], [-0.033398377482968256, 0.5885371565818787, 26.74374771118164, 1113.948974609375, 49.0, 0.0, 2004.0], [0.0024925955554249146, 0.6281577348709106, 26.74374771118164, 1113.948974609375, 41.0, 0.0, 2005.0], [0.0016657833980180392, 0.6310503482818604, 26.74374771118164, 1113.948974609375, 54.0, 0.0, 2006.0], [0.03600381976835354, 0.6691077947616577, 26.74374771118164, 1113.948974609375, 66.0, 0.0, 2007.0], [-0.013428255622238261, 0.6233951449394226, 26.74374771118164, 1113.948974609375, 68.0, 0.0, 2008.0], [-0.06688507006411648, 0.5736679434776306, 26.74374771118164, 1113.948974609375, 64.0, 0.0, 2009.0], [0.19290592584372512, 0.8371783494949341, 26.74374771118164, 1113.948974609375, 44.0, 0.0, 2010.0], [-0.041167212760214955, 0.6068246364593506, 26.74374771118164, 1113.948974609375, 63.0, 0.0, 2011.0], [0.07615223125248505, 0.7278634905815125, 26.74374771118164, 1113.948974609375, 56.0, 0.0, 2012.0], [-0.044327020284583574, 0.640889585018158, 26.74374771118164, 1113.948974609375, 65.0, 0.0, 2021.0], [0.024747157090480143, 0.7136831879615784, 26.74374771118164, 1113.948974609375, 82.0, 0.0, 2022.0], [-0.03109896719207872, 0.6243419051170349, 26.74374771118164, 1113.948974609375, 74.0, 0.0, 2013.0], [-0.13398728943554528, 0.525173008441925, 26.74374771118164, 1113.948974609375, 38.0, 0.0, 2014.0], [-0.030859234506707467, 0.6320204734802246, 26.74374771118164, 1113.948974609375, 84.0, 0.0, 2015.0], [0.16686501210511162, 0.8334641456604004, 26.74374771118164, 1113.948974609375, 70.0, 0.0, 2016.0], [-0.013025115229680417, 0.6573036313056946, 26.74374771118164, 1113.948974609375, 65.0, 0.0, 2017.0], [-0.03515127411080976, 0.6388968825340271, 26.74374771118164, 1113.948974609375, 78.0, 0.0, 2018.0], [-0.05247605589559701, 0.6252915263175964, 26.74374771118164, 1113.948974609375, 65.0, 0.0, 2019.0], [0.02968540958240451, 0.7111724019050598, 26.74374771118164, 1113.948974609375, 81.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[2.0151081299855105,7.324728286902441]}"
118,"[[0.018138439715751242, 0.5851714611053467, 8.885797500610352, 981.3427734375, 111.0, 0.0, 2003.0], [-0.050958065844615597, 0.5196908712387085, 8.885797500610352, 981.3427734375, 99.0, 0.0, 2004.0], [0.05006714841857651, 0.6243419051170349, 8.885797500610352, 981.3427734375, 98.0, 0.0, 2005.0], [-0.06690906054848034, 0.5109816193580627, 8.885797500610352, 981.3427734375, 88.0, 0.0, 2006.0], [-0.04507324896695808, 0.5364333391189575, 8.885797500610352, 981.3427734375, 104.0, 0.0, 2007.0], [0.05179430494058823, 0.6369168162345886, 8.885797500610352, 981.3427734375, 94.0, 0.0, 2008.0], [-0.005246284209013297, 0.5835020542144775, 8.885797500610352, 981.3427734375, 98.0, 0.0, 2009.0], [0.029145961050182412, 0.6215102076530457, 8.885797500610352, 981.3427734375, 81.0, 0.0, 2010.0], [-0.01579052452057328, 0.5801896452903748, 8.885797500610352, 981.3427734375, 157.0, 0.0, 2011.0], [-0.022684211325433967, 0.5769118666648865, 8.885797500610352, 981.3427734375, 114.0, 0.0, 2012.0], [-0.14102937339399246, 0.491139680147171, 8.885797500610352, 981.3427734375, 120.0, 0.0, 2021.0], [0.07789821121233009, 0.7136831879615784, 8.885797500610352, 981.3427734375, 118.0, 0.0, 2022.0], [0.16843943607052725, 0.7716613411903381, 8.885797500610352, 981.3427734375, 83.0, 0.0, 2013.0], [-0.007981498409987964, 0.5988563299179077, 8.885797500610352, 981.3427734375, 88.0, 0.0, 2014.0], [-0.0825032708280995, 0.5279504656791687, 8.885797500610352, 981.3427734375, 132.0, 0.0, 2015.0], [0.06278781175071158, 0.6768574714660645, 8.885797500610352, 981.3427734375, 104.0, 0.0, 2016.0], [-0.09458950787908404, 0.5231059789657593, 8.885797500610352, 981.3427734375, 146.0, 0.0, 2017.0], [0.07880458369358811, 0.700115978717804, 8.885797500610352, 981.3427734375, 91.0, 0.0, 2018.0], [-0.08197793974185252, 0.542949378490448, 8.885797500610352, 981.3427734375, 133.0, 0.0, 2019.0], [0.0776670888158355, 0.7062103152275085, 8.885797500610352, 981.3427734375, 144.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[3.8306466213870305,45.53287646496848]}"
126,"[[0.15012854898964045, 0.6941378116607666, 14.449536323547363, 1274.421630859375, 17.0, 0.0, 2003.0], [-0.018357119515433395, 0.5231059789657593, 14.449536323547363, 1274.421630859375, 32.0, 0.0, 2004.0], [-0.01853905976706549, 0.5203709006309509, 14.449536323547363, 1274.421630859375, 17.0, 0.0, 2005.0], [0.07225941569863459, 0.608623206615448, 14.449536323547363, 1274.421630859375, 26.0, 0.0, 2006.0], [-0.06482694846254644, 0.468990683555603, 14.449536323547363, 1274.421630859375, 21.0, 0.0, 2007.0], [0.15933328380475886, 0.6906047463417053, 14.449536323547363, 1274.421630859375, 16.0, 0.0, 2008.0], [-0.08737283609784907, 0.4413454830646515, 14.449536323547363, 1274.421630859375, 19.0, 0.0, 2009.0], [0.03717875564497686, 0.5633509159088135, 14.449536323547363, 1274.421630859375, 11.0, 0.0, 2010.0], [-0.10621877614106257, 0.41740721464157104, 14.449536323547363, 1274.421630859375, 24.0, 0.0, 2011.0], [-0.15925472335583246, 0.3618251085281372, 14.449536323547363, 1274.421630859375, 6.0, 0.0, 2012.0], [-0.0354470431583544, 0.462696373462677, 14.449536323547363, 1274.421630859375, 37.0, 0.0, 2021.0], [0.1306467614012788, 0.6262440085411072, 14.449536323547363, 1274.421630859375, 23.0, 0.0, 2022.0], [-0.06144489377075435, 0.45708179473876953, 14.449536323547363, 1274.421630859375, 22.0, 0.0, 2013.0], [-0.11806131121696528, 0.3979192078113556, 14.449536323547363, 1274.421630859375, 11.0, 0.0, 2014.0], [-0.06459046374064936, 0.44884389638900757, 14.449536323547363, 1274.421630859375, 27.0, 0.0, 2015.0], [0.1648503824258869, 0.6757385730743408, 14.449536323547363, 1274.421630859375, 19.0, 0.0, 2016.0], [-0.05180921485938106, 0.4565258324146271, 14.449536323547363, 1274.421630859375, 18.0, 0.0, 2017.0], [-0.0854254621668481, 0.4203634262084961, 14.449536323547363, 1274.421630859375, 31.0, 0.0, 2018.0], [0.11175782708440496, 0.6150005459785461, 14.449536323547363, 1274.421630859375, 35.0, 0.0, 2019.0], [0.045192877203161674, 0.5458894371986389, 14.449536323547363, 1274.421630859375, 37.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[103.1208285236096,30.203901327916927]}"
128,"[[0.011512629927423967, 0.7762431502342224, 1.068556785583496, 296.31146240234375, 174.0, 0.0, 2003.0], [-0.11169813219993396, 0.6552042961120605, 1.068556785583496, 296.31146240234375, 179.0, 0.0, 2004.0], [0.0010685285943554668, 0.7701488137245178, 1.068556785583496, 296.31146240234375, 229.0, 0.0, 2005.0], [0.0065331631642673305, 0.7777853608131409, 1.068556785583496, 296.31146240234375, 204.0, 0.0, 2006.0], [0.036913382742349676, 0.810337483882904, 1.068556785583496, 296.31146240234375, 226.0, 0.0, 2007.0], [0.16718299091455646, 0.942779004573822, 1.068556785583496, 296.31146240234375, 229.0, 0.0, 2008.0], [0.048391205079547084, 0.8261650800704956, 1.068556785583496, 296.31146240234375, 209.0, 0.0, 2009.0], [0.04263241327457279, 0.8225781917572021, 1.068556785583496, 296.31146240234375, 198.0, 0.0, 2010.0], [-0.014972176513120328, 0.7671455144882202, 1.068556785583496, 296.31146240234375, 208.0, 0.0, 2011.0], [-0.08417361577521754, 0.700115978717804, 1.068556785583496, 296.31146240234375, 168.0, 0.0, 2012.0], [0.03519745458884671, 0.8390520811080933, 1.068556785583496, 296.31146240234375, 185.0, 0.0, 2021.0], [-0.10104461593462521, 0.7049819231033325, 1.068556785583496, 296.31146240234375, 170.0, 0.0, 2022.0], [-0.13438602586636095, 0.6520814299583435, 1.068556785583496, 296.31146240234375, 146.0, 0.0, 2013.0], [-0.08972817831045665, 0.698911190032959, 1.068556785583496, 296.31146240234375, 219.0, 0.0, 2014.0], [-0.008353145290144082, 0.7824581265449524, 1.068556785583496, 296.31146240234375, 201.0, 0.0, 2015.0], [6.56415923139364E-4, 0.793639600276947, 1.068556785583496, 296.31146240234375, 147.0, 0.0, 2016.0], [-0.0031434070021715277, 0.7920176386833191, 1.068556785583496, 296.31146240234375, 199.0, 0.0, 2017.0], [0.07751255558357073, 0.8748455047607422, 1.068556785583496, 296.31146240234375, 228.0, 0.0, 2018.0], [0.05298609985578362, 0.8524909615516663, 1.068556785583496, 296.31146240234375, 200.0, 0.0, 2019.0], [0.06691245724361927, 0.8685892224311829, 1.068556785583496, 296.31146240234375, 189.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[108.69598797707543,47.29391440536059]}"
